author_type;location;floor;floors_count;rooms_count;total_meters;price;year_of_construction;living_meters;kitchen_meters;district;underground;price_per_sqm
real_estate_agent;Клин;3;9;2;46;4890000;-1;28;7;Клин;;106304
realtor;Клин;3;5;1;37;5700000;1990;25;8;Клин;;154054
real_estate_agent;Клин;6;9;3;60;7000000;-1;48;7;Клин;;116667
real_estate_agent;Клин;5;5;2;42;5100000;1977;30;-1;Клин;;121429
real_estate_agent;Клин;3;5;1;307;3850000;1963;-1;6;Клин;;12541
real_estate_agent;Клин;2;5;2;41;3249000;-1;30;6;;;79244
real_estate_agent;Клин;4;9;3;67;6350000;1991;55;8;Клин;;94776
real_estate_agent;Клин;5;5;2;44;4550000;1964;30;6;Клин;;103409
real_estate_agent;Клин;1;5;1;28;4400000;2016;15;7;Клин;;157143
real_estate_agent;Клин;2;3;2;52;6300000;-1;30;10;Клин;;121154
realtor;Клин;3;9;3;60;6200000;-1;-1;7;Клин;;103333
real_estate_agent;Клин;4;6;1;43;4900000;1957;18;12;Клин;;113953
realtor;Клин;3;5;1;31;4200000;-1;-1;-1;Клин;;135484
realtor;Клин;1;5;2;47;5500000;1983;30;7;Клин;;117021
real_estate_agent;Клин;5;5;1;30;4800000;1970;15;6;Клин;;160000
real_estate_agent;Клин;3;5;1;32;3880000;-1;17;7;Клин;;121250
real_estate_agent;Клин;17;18;2;66;7500000;-1;35;11;Клин;;113636
realtor;Клин;9;9;1;39;5400000;2017;18;11;Клин;;138462
real_estate_agent;Клин;2;5;1;301;4200000;-1;17;6;Клин;;13953
realtor;Клин;4;9;2;47;5400000;1969;29;7;Клин;;114894
real_estate_agent;Клин;3;5;2;42;4350000;1964;30;6;Клин;;103571
real_estate_agent;Клин;8;10;3;85;8600000;2021;-1;12;Клин;;101176
realtor;Клин;4;9;1;32;3850000;1977;18;7;Клин;;120313
real_estate_agent;Клин;18;18;1;100;12000000;-1;50;25;Клин;;120000
realtor;Клин;1;5;3;58;5799000;-1;-1;8;Клин;;99983
real_estate_agent;Клин;5;5;3;60;4949999;1982;42;5;Клин;;82500
real_estate_agent;Клин;5;5;2;42;4550000;-1;28;6;Клин;;108333
real_estate_agent;Клин;1;9;3;54;4900000;-1;34;9;Клин;;90741
realtor;Клин;5;5;2;43;4700000;1965;30;5;Клин;;109302
real_estate_agent;Клин;10;10;1;45;5800000;-1;21;12;Клин;;128889
real_estate_agent;Клин;4;5;2;44;4200000;-1;29;6;Клин;;95455
real_estate_agent;Клин;4;5;2;42;3990000;-1;30;6;Клин;;95000
realtor;Клин;2;3;2;50;5600000;-1;-1;8;Клин;;112000
homeowner;Клин;9;9;1;37;4800000;1987;26;9;Клин;;129730
realtor;Клин;4;4;2;43;4390000;-1;-1;-1;Клин;;102093
real_estate_agent;Клин;4;4;2;58;7000000;1959;-1;8;Клин;;120690
homeowner;Клин;3;5;1;307;4000000;1963;18;7;Клин;;13029
real_estate_agent;Клин;6;9;2;52;7150000;-1;30;7;Клин;;137500
real_estate_agent;Клин;3;5;3;51;4150000;1974;32;-1;Клин;;81373
real_estate_agent;Клин;8;9;2;44;6130000;-1;29;7;Клин;;139318
real_estate_agent;Клин;5;5;2;37;4900000;-1;22;6;Клин;;132432
real_estate_agent;Клин;2;15;2;122;11990000;1990;53;8;Клин;;98279
real_estate_agent;Клин;1;5;3;61;5799000;-1;52;-1;Клин;;95066
real_estate_agent;Москва;11;12;1;61;38000000;2019;-1;10;Тверской;Маяковская;622951
real_estate_agent;Москва;22;22;1;143;8280000;1980;-1;-1;Тропарево-Никулино;Юго-Западная;57902
real_estate_agent;Москва;7;21;3;82;103000000;2022;-1;-1;Пресненский;Улица 1905 года;1256098
real_estate_agent;Москва;6;10;2;178;150000000;2008;-1;-1;Тверской;Белорусская;842697
real_estate_agent;Москва;15;22;1;306;13600000;-1;-1;7;Щукино;Стрешнево;44444
real_estate_agent;Москва;11;20;1;44;22490000;2022;32;7;Левобережный;Беломорская;511136
real_estate_agent;Москва;8;53;3;150;135000000;2011;-1;-1;Раменки;Ломоносовский проспект;900000
real_estate_agent;Москва;1;12;3;71;18500000;-1;35;10;Богородское;Преображенская площадь;260563
real_estate_agent;Москва;5;7;3;74;41500000;1928;49;7;"Кв-ра ""под ключ"" в Басманном е3-комн";;560811
real_estate_agent;Москва;9;14;3;102;133500000;2022;71;15;Хамовники;Спортивная;1308824
real_estate_agent;Москва;13;21;3;76;76000000;2017;-1;-1;Пресненский;Улица 1905 года;1000000
realtor;Москва;3;21;2;59;61000000;-1;32;23;Пресненский;Улица 1905 года;1033898
real_estate_agent;Москва;8;37;2;48;29000000;2023;37;5;Беговой;Белорусская;604167
real_estate_agent;Москва;18;79;2;71;48000000;2019;40;20;Пресненский;Москва-Сити;676056
real_estate_agent;Москва;31;40;2;79;30500000;-1;-1;10;Ховрино;Ховрино;386076
real_estate_agent;Москва;5;7;3;125;100000000;-1;-1;-1;Очаково-Матвеевское;Матвеевская;800000
real_estate_agent;Москва;21;36;3;86;48900000;-1;64;12;Хорошево-Мневники;Шелепиха;568605
real_estate_agent;Москва;2;19;3;99;53000000;2018;-1;7;Хорошево-Мневники;Шелепиха;535354
real_estate_agent;Москва;6;33;3;97;36990000;2021;51;17;Рязанский;Плющево;381340
real_estate_agent;Москва;6;14;3;112;93000000;2013;-1;-1;Замоскворечье;Серпуховская;830357
real_estate_agent;Москва;1;10;3;125;50000000;1983;62;15;Мещанский;Достоевская;400000
developer;Москва;24;25;4;139;75600901;2024;-1;-1;Обручевский;Воронцовская;543891
real_estate_agent;Москва;7;7;4;283;500000000;2018;103;10;Пресненский;Белорусская;1766784
real_estate_agent;Москва;6;9;4;160;110000000;1911;-1;22;Хамовники;Боровицкая;687500
real_estate_agent;Москва;2;16;3;100;180000000;-1;61;11;Хамовники;Спортивная;1800000
real_estate_agent;Москва;22;22;3;106;68900000;-1;65;34;Красносельский;Площадь трёх вокзалов;650000
realtor;Клин;7;9;2;43;5300000;-1;-1;-1;Клин;;123256
real_estate_agent;Клин;1;4;3;55;5700000;1962;40;6;Клин;;103636
realtor;Клин;3;5;3;57;6980000;1966;43;6;Клин;;122456
real_estate_agent;Клин;8;9;2;43;5400000;2023;-1;7;;;125581
real_estate_agent;Клин;4;9;1;39;6200000;2016;-1;-1;Клин;;158974
real_estate_agent;Клин;2;5;3;60;7700000;1966;40;6;Клин;;128333
realtor;Клин;2;4;2;70;9800000;1957;37;15;Клин;;140000
real_estate_agent;Клин;9;9;3;68;7500000;-1;50;6;Клин;;110294
realtor;Клин;5;5;2;42;4800000;-1;-1;-1;Клин;;114286
realtor;Клин;1;3;3;76;8500000;2011;45;8;Клин;;111842
real_estate_agent;Клин;1;5;3;67;8000000;1970;57;5;Клин;;119403
realtor;Клин;2;5;3;60;6400000;-1;-1;-1;Клин;;106667
real_estate_agent;Клин;5;5;1;288;3395000;-1;-1;7;;Речной вокзал;11788
real_estate_agent;Клин;1;9;1;31;5250000;-1;15;10;;;169355
real_estate_agent;Клин;2;3;2;55;4800000;-1;30;9;Клин;;87273
real_estate_agent;Клин;9;9;1;32;4150000;1977;18;-1;Клин;;129688
real_estate_agent;Клин;1;10;1;43;6399000;2021;22;9;Клин;;148814
realtor;Клин;1;4;2;43;4200000;1962;30;6;Клин;;97674
real_estate_agent;Клин;1;5;3;59;6500000;-1;42;7;Клин;;110169
real_estate_agent;Клин;4;4;1;25;4280000;-1;13;7;Клин;;171200
real_estate_agent;Клин;3;4;2;44;5500000;1961;29;5;Клин;;125000
real_estate_agent;Клин;3;9;1;37;6300000;-1;18;10;Клин;;170270
real_estate_agent;Клин;5;5;2;50;5000000;1995;34;9;Клин;;100000
real_estate_agent;Клин;5;5;2;44;4100000;-1;29;7;Клин;;93182
real_estate_agent;Клин;4;5;2;48;5599999;1982;27;8;Клин-5 городок;;116667
real_estate_agent;Клин;10;10;3;68;9500000;-1;41;11;Клин;;139706
realtor;Клин;4;5;3;59;5300000;-1;44;6;Клин;;89831
realtor;Клин;3;9;1;32;4150000;-1;-1;-1;Клин;;129688
real_estate_agent;Клин;6;9;2;49;5500000;1984;-1;7;Клин;;112245
realtor;Клин;8;10;1;40;5100000;2008;18;10;Клин;;127500
homeowner;Клин;1;9;1;48;5900000;2019;22;12;;;122917
realtor;Клин;9;9;3;60;8600000;1984;37;8;Клин;;143333
realtor;Клин;3;5;2;45;5800000;1964;30;6;Клин;;128889
real_estate_agent;Клин;1;3;3;83;8200000;-1;40;10;Клин;;98795
real_estate_agent;Клин;2;5;2;44;6450000;1967;33;6;Клин;;146591
real_estate_agent;Клин;5;5;2;47;5100000;1977;30;7;Клин;;108511
real_estate_agent;Клин;6;9;1;315;3900000;1974;18;6;Клин;;12381
unknown;Клин;8;9;2;49;5400000;1982;27;7;Клин;;110204
real_estate_agent;Клин;1;9;1;34;4200000;1994;-1;8;Клин;;123529
real_estate_agent;Клин;2;9;2;47;4950000;-1;32;8;Клин;;105319
real_estate_agent;Клин;1;5;2;41;4200000;1967;28;6;;;102439
unknown;Клин;3;4;2;44;4400000;1962;28;6;Клин;;100000
real_estate_agent;Клин;3;5;2;45;5350000;1973;31;6;Клин;;118889
real_estate_agent;Клин;7;9;1;45;5200000;-1;20;11;;;115556
real_estate_agent;Клин;1;5;3;48;5900000;2019;30;7;;;122917
real_estate_agent;Клин;2;9;3;59;6299000;-1;-1;-1;Клин;;106763
real_estate_agent;Клин;7;9;1;41;5800000;-1;18;11;Клин;;141463
real_estate_agent;Клин;1;1;2;58;8000000;1958;38;14;Клин;;137931
realtor;Клин;4;9;3;59;5800000;1978;44;8;Клин;;98305
real_estate_agent;Москва;11;12;1;30;8000000;-1;10;12;;Щербинка;266667
realtor;Москва;8;9;3;61;27000000;1968;-1;7;Аэропорт;Сокол;442623
real_estate_agent;Москва;4;29;1;57;33900000;-1;12;32;Филевский парк;Фили;594737
real_estate_agent;Москва;4;8;1;43;15000000;1964;17;14;Раменки;Ломоносовский проспект;348837
homeowner;Москва;3;5;1;32;23960000;-1;15;8;Замоскворечье;Павелецкая;748750
real_estate_agent;Москва;25;31;3;73;29700000;2022;42;27;Раменки;Аминьевская;406849
developer;Москва;8;44;3;85;39383337;2024;-1;-1;Марьина роща;Марьина Роща;463333
real_estate_agent;Москва;10;34;3;84;75000000;2023;-1;10;Дорогомилово;Поклонная;892857
real_estate_agent;Москва;10;33;3;113;47000000;2007;71;10;Тропарево-Никулино;Юго-Западная;415929
real_estate_agent;Москва;8;21;3;105;80000000;-1;57;15;Раменки;Раменки;761905
real_estate_agent;Москва;13;33;2;40;17900000;2023;-1;10;Метрогородок;Бульвар Рокоссовского;447500
real_estate_agent;Москва;16;46;2;59;23500000;2024;30;-1;Обручевский;Калужская;398305
homeowner;Москва;7;8;2;51;10100000;2023;33;17;;Силикатная;198039
real_estate_agent;Москва;2;7;3;90;80000000;1933;-1;8;Пресненский;Пушкинская;888889
real_estate_agent;Москва;5;12;3;136;280000000;-1;73;20;Хамовники;Спортивная;2058824
real_estate_agent;Москва;22;23;3;163;56000000;1999;-1;-1;Проспект Вернадского;Новаторская;343558
real_estate_agent;Москва;2;4;3;140;194002099;1903;-1;26;Мещанский;Трубная;1385729
representative_developer;Москва;16;41;4;117;51308250;2024;84;25;Пресненский;Шелепиха;438532
real_estate_agent;Москва;8;21;4;101;45500000;2023;53;11;Даниловский;Технопарк;450495
real_estate_agent;Реутов;1;8;4;102;15500000;2020;65;14;;Реутов;151961
real_estate_agent;Реутов;20;25;4;128;25950000;2012;91;18;;Реутов;202734
realtor;Реутов;9;14;4;100;27000000;2011;46;27;;Новокосино;270000
real_estate_agent;Реутов;3;14;4;87;17000000;1996;-1;12;;Новокосино;195402
real_estate_agent;Реутов;8;12;4;73;16000000;1983;-1;11;;Новокосино;219178
realtor;Реутов;1;12;4;70;14000000;1983;45;10;;Новокосино;200000
realtor;Реутов;17;18;4;123;26500000;-1;78;16;;Реутов;215447
real_estate_agent;Реутов;17;18;4;123;26499000;2010;78;16;;Реутов;215439
realtor;Реутов;5;17;4;126;24750000;1998;83;21;;Реутов;196429
realtor;Реутов;6;9;4;70;12200000;1970;51;7;;Реутов;174286
real_estate_agent;Реутов;17;25;4;128;26500000;2007;70;30;;Реутов;207031
real_estate_agent;Реутов;25;25;4;232;65000000;2008;106;32;;Реутов;280172
realtor;Реутов;2;29;4;140;38000000;2019;70;20;;Реутов;271429
unknown;Реутов;4;27;4;118;26200000;2016;85;30;;Реутов;222034
homeowner;Реутов;2;29;4;165;48500000;2014;92;27;;Новокосино;293939
real_estate_agent;Серпухов;1;2;3;141;3081000;-1;-1;-1;Серпухов;;21851
realtor;Серпухов;2;10;1;32;3600000;1991;18;8;Серпухов;;112500
real_estate_agent;Серпухов;4;5;2;45;5380000;1971;33;6;Серпухов;;119556
realtor;Серпухов;4;9;2;47;5500000;1977;28;9;Серпухов;;117021
homeowner;Серпухов;5;5;3;57;4300000;-1;-1;6;Серпухов;;75439
real_estate_agent;Серпухов;2;10;1;59;11300000;2011;18;20;Серпухов;;191525
homeowner;Серпухов;8;10;3;64;7450000;1992;-1;9;Серпухов;;116406
unknown;Серпухов;6;6;1;19;1950000;2014;12;5;Серпухов;;102632
real_estate_agent;Серпухов;2;16;2;60;6300000;-1;33;12;Серпухов;;105000
real_estate_agent;Серпухов;5;5;2;43;4800000;1971;30;6;Серпухов;;111628
real_estate_agent;Серпухов;2;3;3;79;6999888;1950;50;12;Серпухов;;88606
realtor;Серпухов;7;9;2;42;4500000;1971;27;6;Серпухов;;107143
homeowner;Серпухов;2;9;1;38;4600000;1984;15;9;Серпухов;;121053
realtor;Серпухов;4;4;3;69;3500000;1917;43;9;Красный Текстильщик мкр;;50725
real_estate_agent;Серпухов;2;3;1;27;2500000;-1;19;3;Красный Текстильщик мкр;;92593
realtor;Серпухов;1;4;1;17;1900000;-1;-1;-1;Красный Текстильщик мкр;;111765
realtor;Серпухов;2;2;1;32;2800000;1959;19;6;Серпухов;;87500
real_estate_agent;Серпухов;5;5;3;57;4600000;1969;42;6;Серпухов;;80702
realtor;Серпухов;1;17;3;96;8100000;2011;54;16;Серпухов;;84375
realtor;Серпухов;16;16;1;35;3690000;1988;20;8;Серпухов;;105429
real_estate_agent;Серпухов;3;3;3;88;8500000;2010;60;12;Серпухов;;96591
